-2.666 -0.353 -0.611 0.803 0.090 -0.600 -0.240 -0.299 -0.692 2.595 3.021 4.012 3.833 3.125 5.378 4.981 4.400 5.290 3.026 1.248 0.571 1
-0.712 0.020 0.912 1.912 2.584 1.581 4.573 5.859 6.109 1.135 3.857 3.012 1.532 1.748 1.121 3.647 4.184 -0.529 2.086 1.827 1.908 3
0.854 -0.473 0.426 0.603 2.536 2.643 4.862 5.445 4.584 5.196 3.264 2.561 2.910 -2.175 0.179 2.100 0.368 0.438 3.027 -0.079 1.135 3
-0.269 0.250 -0.269 -0.444 0.814 0.105 -1.390 0.926 1.030 1.757 0.694 3.699 5.154 4.712 6.396 7.418 5.192 4.584 1.984 0.349 1.679 1
1.867 -1.503 -2.947 -1.006 -0.010 -1.581 0.373 1.581 0.847 2.953 4.071 4.643 2.971 4.105 3.811 2.517 3.243 3.340 2.270 0.044 0.471 1
-1.138 0.216 0.013 0.501 1.192 -0.483 1.798 1.802 4.561 5.589 4.079 7.038 5.919 3.578 2.133 -0.983 1.372 -0.059 -1.188 -0.869 0.692 1
-1.074 -1.460 -0.482 1.509 2.546 2.800 2.350 5.206 3.232 3.939 3.386 3.034 2.005 0.606 1.794 1.436 -0.341 2.436 -0.687 0.444 0.786 3
1.422 0.744 0.029 1.298 1.172 -0.483 -0.414 2.075 4.163 3.847 5.359 6.179 4.155 2.983 3.324 2.186 1.053 -0.469 0.301 0.551 -1.021 1
-1.883 -0.109 0.901 -0.348 -0.122 -0.265 1.434 2.454 3.936 4.411 4.849 6.588 6.415 4.287 2.978 0.397 0.034 -1.077 -1.528 -0.910 0.117 2
-2.549 -1.338 0.720 2.774 -0.511 3.410 3.830 3.288 1.186 0.883 1.833 0.761 2.651 3.524 1.900 4.162 2.157 2.419 2.005 0.947 0.580 3
0.283 0.714 -1.230 2.012 2.774 3.254 3.360 5.170 4.081 4.231 2.152 0.209 1.315 1.705 -0.984 1.497 0.103 1.268 1.583 0.261 0.463 3
-0.650 1.536 0.513 -0.670 -0.680 -0.722 1.520 3.422 2.646 2.981 4.610 6.908 5.178 3.989 3.631 1.716 1.710 -0.729 0.474 0.502 -1.167 2
-0.800 0.955 0.559 1.131 0.540 3.577 5.664 6.174 4.074 3.033 4.293 4.975 1.309 1.533 1.256 1.545 1.409 -0.303 -1.096 -1.405 -1.209 2
-2.090 0.241 0.424 2.319 0.150 0.012 0.669 -0.042 0.607 1.508 2.673 2.684 3.004 3.802 4.693 3.342 1.345 2.730 0.988 -0.471 0.805 1
-0.278 1.567 1.392 1.610 -0.584 0.394 -1.460 1.525 2.013 3.796 3.138 3.871 2.022 3.431 5.587 4.281 2.179 1.251 3.688 1.267 -0.549 1
1.012 0.777 1.010 1.271 0.730 1.546 2.403 2.520 2.142 0.940 3.378 3.477 2.599 2.422 3.680 4.299 2.587 0.956 1.474 -0.286 -1.384 3
-1.600 -0.013 -0.707 -0.391 1.245 -0.752 2.240 1.682 1.571 3.371 3.130 4.014 3.329 4.617 4.369 4.876 2.040 1.357 0.627 2.011 -0.214 1
-2.301 -0.891 0.584 1.145 0.498 1.131 0.652 3.374 2.827 3.520 4.283 4.841 2.867 2.491 2.492 2.615 1.116 -0.288 0.441 -0.183 1.353 2
0.168 0.208 1.661 2.001 1.133 2.015 4.331 4.669 4.239 2.530 3.130 1.266 0.270 0.208 0.794 0.534 2.121 2.202 0.145 0.100 -0.653 3
-1.448 1.962 0.175 0.794 2.136 -0.026 1.700 1.126 3.040 4.574 4.561 6.305 4.930 4.237 3.372 1.098 -0.252 0.240 0.441 0.764 1.180 2
0.681 -0.333 1.211 1.915 1.878 5.829 2.500 2.995 3.740 4.994 3.684 2.813 1.528 0.211 2.178 -1.000 2.043 0.609 0.934 -0.748 -1.276 3
-1.267 1.280 0.194 0.179 0.298 -0.776 -0.119 -1.398 -0.111 -0.130 1.003 1.788 3.416 3.440 3.788 4.975 4.643 4.294 3.125 1.956 -0.219 1
-0.291 0.648 0.107 -0.866 0.284 -0.186 2.312 2.261 2.804 2.283 2.266 4.945 3.297 3.710 4.440 3.028 2.513 -0.192 0.823 -0.909 0.413 1
0.839 1.669 0.429 1.601 2.938 2.497 3.983 3.863 4.359 4.305 4.180 2.476 2.648 1.786 0.746 0.335 1.496 -1.358 -0.508 0.053 -0.083 2
1.233 -1.461 2.408 -0.432 2.595 3.332 4.558 5.162 3.405 3.785 4.432 4.200 1.989 0.700 0.359 -0.089 -0.594 -0.660 0.021 -0.605 0.742 2
0.935 0.524 0.787 -0.944 -0.102 0.729 0.751 -0.268 -0.042 2.829 2.958 6.358 6.558 3.235 3.460 4.415 1.112 0.499 0.633 -0.941 0.044 1
-0.119 -0.639 0.723 -0.603 1.041 1.541 0.374 1.224 3.246 2.774 5.058 5.301 4.141 3.093 1.154 3.814 0.672 0.991 -0.400 1.918 -2.877 1
0.257 -0.692 1.059 -0.465 3.101 1.678 2.315 3.217 3.034 3.676 6.665 4.576 3.763 5.162 3.441 2.103 0.945 -0.602 -1.358 -0.510 -0.595 2
-0.540 -0.545 -0.194 0.613 0.150 -0.409 -0.675 -1.314 2.553 2.370 3.153 5.518 5.527 3.899 2.605 3.216 5.697 0.591 1.468 1.742 0.018 1
0.064 0.558 3.803 0.574 2.964 2.558 3.140 4.719 3.439 3.605 2.336 1.117 1.220 2.233 2.892 2.431 0.902 1.002 1.614 -0.525 0.175 3
-0.936 -1.200 -0.161 0.944 1.424 -1.052 0.171 0.608 2.338 1.197 1.565 1.649 2.619 2.487 5.489 5.445 4.763 3.263 3.952 2.374 1.765 3
-1.583 -0.774 -3.187 -1.050 0.471 0.200 -0.616 2.417 1.280 2.050 2.730 2.136 2.560 2.030 4.095 6.599 5.623 3.361 2.539 0.092 0.828 1
0.277 -1.117 0.302 -0.358 -1.550 -0.505 -0.592 -0.468 0.129 -0.661 0.860 1.209 2.714 2.598 5.484 5.059 5.363 4.914 4.477 3.312 0.927 3
-0.681 -0.313 0.858 -1.008 -0.410 -0.705 1.855 1.672 1.560 4.588 5.520 5.634 4.231 4.782 3.711 1.902 -0.377 -0.823 1.158 -0.949 -0.186 2
-0.083 -0.686 -0.776 2.173 1.354 3.958 3.832 5.987 4.361 5.178 2.928 0.646 -0.407 1.613 1.192 0.440 -0.374 1.092 -1.546 -1.192 -0.533 2
0.936 1.267 0.915 -0.471 -0.152 -0.101 1.101 0.831 -0.411 1.010 1.605 4.287 2.566 3.963 4.934 6.284 3.141 2.230 2.645 2.176 -0.507 1
-1.457 0.874 2.409 1.358 0.328 1.209 1.975 3.068 0.918 0.537 1.457 3.367 2.333 3.583 3.075 3.496 2.928 1.091 3.394 0.149 0.001 3
0.736 1.458 0.046 1.834 1.109 0.932 2.390 3.070 2.952 4.421 5.027 5.113 4.819 3.463 0.874 0.696 0.760 0.266 1.188 1.801 2.513 2
-0.148 -1.608 1.947 1.814 3.068 3.662 4.758 5.025 3.843 3.820 3.496 2.711 2.293 0.429 1.323 -2.463 0.969 0.264 1.400 1.161 0.128 3
-0.005 -0.828 -0.293 -0.234 -1.818 0.251 1.066 0.029 -0.355 0.427 2.587 3.806 2.441 3.607 3.734 5.832 2.568 3.498 3.277 1.957 -1.298 1
-0.167 0.680 1.277 2.592 3.244 5.567 4.328 3.495 3.426 2.652 3.272 2.463 0.563 0.079 2.149 0.657 1.124 0.476 -0.319 0.074 -0.281 3
2.051 0.148 0.855 -1.592 -0.620 -0.600 0.207 1.093 1.212 1.949 5.271 4.999 4.850 1.661 4.725 3.644 2.727 0.493 2.477 0.897 0.429 1
-0.786 0.977 0.657 -2.407 0.530 1.987 -0.083 0.984 1.778 1.731 2.859 2.867 4.571 3.274 6.179 3.500 3.622 2.009 1.277 2.700 0.008 1
1.077 1.028 -0.192 1.936 2.216 0.545 3.672 5.286 3.267 5.459 3.344 4.444 0.411 0.551 -0.036 -0.713 0.398 -0.930 -1.041 -0.294 -0.675 2
0.539 0.701 -0.131 -0.061 0.265 -0.188 2.373 0.409 -0.462 2.658 3.480 2.517 5.644 5.789 4.092 3.687 4.658 2.162 0.092 0.277 1.304 1
-0.226 0.425 0.856 -0.603 1.469 -0.194 -0.235 1.376 0.934 1.607 1.534 3.928 4.157 4.700 5.017 5.403 5.039 2.314 0.221 2.618 2.271 1
-0.971 0.276 -0.532 -0.606 1.232 -0.436 1.211 0.494 1.370 1.215 1.779 1.558 1.129 3.477 4.421 5.817 5.689 4.952 3.622 1.162 0.135 3
0.649 0.971 -1.302 -1.319 0.295 0.515 -0.989 -1.508 0.734 2.539 1.502 3.197 2.266 3.744 5.863 1.939 4.697 2.998 2.235 1.773 1.698 1
-0.310 1.013 0.995 0.127 2.796 4.650 5.421 5.575 5.491 3.244 1.943 2.789 2.888 -0.132 0.458 0.290 1.177 0.407 -0.777 -0.226 0.858 3
-0.288 1.541 1.370 1.452 1.089 0.878 0.921 3.411 3.694 3.624 3.818 3.725 3.788 1.724 3.493 1.886 0.989 0.647 0.114 -0.082 0.979 2
0.783 -0.606 2.710 0.292 0.762 2.225 1.338 0.981 1.432 2.729 3.260 1.842 3.144 3.289 2.491 4.136 3.608 1.735 2.898 2.722 -0.234 3
0.878 0.645 0.540 0.506 2.368 4.712 2.779 5.050 4.081 3.928 5.973 4.377 1.995 1.596 2.284 -0.046 0.618 0.353 -0.715 -1.033 1.405 2
-0.843 1.006 0.357 0.859 3.468 3.257 4.525 5.340 5.252 1.877 4.432 1.441 0.851 0.704 0.079 1.361 0.491 1.131 -0.371 -0.301 -0.410 3
-0.241 0.013 2.334 0.989 3.204 3.434 3.794 5.100 2.556 2.999 2.409 1.470 1.127 2.330 0.937 0.975 2.617 0.997 2.509 0.526 -0.053 3
-0.490 -0.309 0.285 0.319 0.758 2.929 2.535 4.053 2.470 1.488 1.775 1.957 1.241 1.985 3.912 3.799 3.151 0.285 -0.042 2.301 -0.969 3
-1.320 -1.057 0.531 -1.244 0.789 0.995 0.905 -0.745 0.573 0.513 1.122 2.825 2.470 4.310 4.467 5.761 4.173 4.132 1.416 -0.152 0.056 3
0.264 -0.783 1.074 0.310 4.078 2.194 4.016 5.177 4.586 3.446 4.154 2.474 2.963 2.111 1.464 1.285 1.473 -0.809 0.991 0.911 0.364 2
0.583 0.382 0.220 -0.109 0.020 -0.134 3.075 2.134 1.414 5.426 4.146 5.174 4.787 2.776 4.357 0.951 1.242 1.331 0.073 -1.265 0.315 1
0.031 -0.327 2.100 0.861 1.700 3.077 1.484 1.597 0.214 2.303 2.287 0.408 2.226 3.333 2.821 3.735 5.269 4.288 1.759 2.039 -0.236 3
-0.635 -0.227 0.821 0.147 0.130 -0.350 1.456 1.514 4.208 4.663 5.781 6.384 6.863 3.312 5.080 2.516 1.374 0.869 0.250 0.660 -0.910 2
-0.832 0.700 1.301 0.507 2.679 0.501 1.463 2.756 2.526 3.826 6.620 4.918 3.978 3.351 1.492 2.484 1.420 -0.123 -2.683 1.246 -1.384 2
-0.814 -2.099 2.203 -0.394 -0.343 -0.807 1.868 4.530 2.733 3.664 5.389 5.058 6.114 2.605 1.213 1.255 0.515 1.337 -0.557 1.097 0.330 2
0.720 1.291 2.280 2.511 4.531 2.216 4.287 6.782 4.281 3.525 2.845 1.834 0.667 0.522 0.371 0.299 0.643 1.351 -0.052 0.382 0.260 3
0.543 1.102 -0.694 0.683 0.595 2.922 2.746 1.949 1.370 3.875 0.936 1.451 -1.021 4.603 2.934 2.673 2.697 2.032 0.955 0.883 1.227 3
-0.197 0.219 0.081 2.416 1.544 1.174 1.724 4.019 4.138 4.119 3.287 5.973 3.808 3.449 2.498 1.205 1.163 1.415 0.121 -1.350 -1.285 2
1.194 0.270 3.052 1.271 2.096 1.832 5.204 5.340 5.240 0.495 2.051 0.560 1.535 1.878 0.900 2.247 1.040 -0.317 0.486 0.242 -0.025 3
0.129 1.215 0.554 -1.005 1.161 0.125 0.235 0.106 2.552 2.430 0.739 3.633 1.716 2.770 4.146 5.120 4.335 4.135 1.352 0.455 -0.133 1
1.028 0.444 0.682 2.431 -0.566 -0.202 3.373 0.587 0.532 1.833 1.097 2.625 4.159 5.488 4.781 4.383 3.201 3.169 2.703 1.812 -0.896 3
1.190 -0.310 0.375 0.724 0.194 0.813 1.656 0.010 1.076 0.661 1.224 2.099 3.301 3.416 3.953 5.831 4.448 2.630 2.741 1.251 0.128 1
-2.639 0.435 0.092 1.079 2.853 4.198 2.551 2.247 3.683 1.969 1.406 1.340 1.670 2.088 1.246 2.139 2.060 0.640 1.513 2.336 -0.173 3
0.587 -2.571 1.579 2.448 1.372 4.243 4.561 5.797 3.385 4.005 1.560 2.059 1.159 -0.415 1.122 2.636 -1.217 2.627 -0.630 1.070 -1.495 3
0.065 0.031 0.469 0.715 -0.466 1.055 -0.841 2.338 1.151 -0.773 3.653 2.965 1.661 4.546 4.877 6.822 3.834 2.808 1.659 1.307 -1.741 1
0.158 -0.031 1.891 -0.252 1.456 2.517 3.493 6.832 3.890 4.169 0.414 4.805 3.254 2.029 1.316 0.479 0.767 1.043 -0.197 -1.721 -0.974 2
-0.161 -0.555 1.010 0.420 -0.508 -1.594 -0.400 1.597 3.299 3.626 4.661 5.538 4.586 5.271 2.115 0.088 1.320 -0.034 0.342 0.064 0.624 2
-1.155 -0.276 0.075 1.034 1.339 -0.770 3.090 1.411 2.367 3.360 2.543 3.272 4.777 3.100 4.243 3.097 2.230 1.082 1.557 0.913 0.428 1
0.354 1.309 0.345 1.397 3.179 1.985 3.053 4.434 2.408 4.260 3.985 3.913 1.586 1.694 2.178 2.572 -0.758 0.614 0.280 -0.458 0.943 2
-0.265 0.983 -0.812 2.437 1.130 2.478 4.313 6.001 4.635 3.857 3.022 2.461 3.408 -0.782 0.947 0.183 2.647 -0.163 -0.175 0.589 0.742 2
0.063 1.696 -0.404 -0.616 -1.371 1.194 0.517 2.424 2.183 4.013 3.886 6.924 3.559 4.597 2.360 4.340 3.097 0.732 0.723 -1.016 0.797 1
-0.824 -1.658 0.527 -0.313 2.807 2.193 2.789 2.762 2.573 4.900 4.935 4.244 3.845 1.038 1.156 2.132 -0.112 0.600 0.738 0.788 -1.976 2
0.366 -0.072 0.975 2.826 4.287 4.077 5.064 7.085 6.072 4.961 1.946 3.109 0.567 -1.019 -1.278 -1.735 -2.825 -1.381 0.844 -0.343 0.897 2
-0.539 -0.708 1.054 0.958 2.101 2.756 2.051 5.380 3.483 4.861 4.738 3.611 4.153 2.163 2.442 1.027 -0.747 -0.895 -0.041 0.170 -1.241 2
-1.368 0.039 1.242 2.240 1.978 2.914 3.623 4.622 4.029 4.542 4.291 2.809 1.970 2.988 0.645 0.126 0.876 0.914 0.315 0.346 0.358 2
0.899 0.295 1.272 0.229 3.348 1.384 2.397 4.733 1.726 2.687 2.034 1.864 2.345 3.260 1.848 3.710 0.076 2.282 1.929 1.616 -0.430 3
1.122 0.176 -1.114 1.080 -0.708 1.272 0.529 1.383 -0.276 2.638 2.139 4.386 2.425 4.553 4.173 4.932 3.472 3.046 0.572 1.258 1.462 1
-0.409 0.999 1.737 -0.731 -1.626 0.173 0.915 -0.205 1.731 0.453 1.795 3.173 6.660 3.219 3.881 5.788 6.380 3.314 1.050 1.482 2.877 1
0.582 0.676 -0.785 1.058 0.857 -0.724 -0.535 0.302 -1.255 0.498 1.645 2.924 1.640 1.986 3.716 6.515 5.302 4.971 2.106 2.193 1.580 3
-0.378 1.403 -1.347 0.373 -1.117 0.724 1.730 2.042 1.919 4.518 4.811 4.563 4.475 4.351 4.861 3.026 2.077 3.448 -0.890 1.193 1.038 1
1.242 -0.548 0.402 0.787 2.930 2.449 3.502 5.391 5.197 4.601 3.064 3.385 -0.727 1.770 0.158 0.005 -1.131 -0.972 1.012 0.165 1.013 2
-0.600 -0.992 0.339 1.369 2.398 0.671 4.283 5.988 4.047 3.950 2.331 3.325 1.551 1.956 -0.010 0.169 -0.260 -1.976 -0.463 -0.298 0.233 2
-0.929 -0.014 0.439 0.499 0.083 -0.615 -0.124 1.753 0.353 0.928 -0.188 2.586 2.812 4.726 3.280 5.127 5.520 3.430 2.226 0.602 -0.064 1
0.125 -0.309 -1.460 0.778 1.197 1.504 0.520 3.148 2.343 3.669 3.603 5.746 4.692 4.778 3.052 3.133 0.581 -1.041 -0.205 -0.031 -0.058 2
0.427 -1.489 0.785 1.132 0.584 0.930 3.367 4.124 4.951 2.932 2.245 5.470 3.276 3.853 0.902 1.682 -0.261 0.670 -0.500 1.490 0.852 2
0.086 -1.236 2.441 -0.567 2.406 2.467 4.282 2.583 3.914 3.283 3.652 0.828 2.908 -0.580 0.701 0.089 1.799 2.197 0.210 1.773 2.446 3
0.383 1.201 1.484 -0.201 0.616 3.987 2.768 4.006 3.517 2.860 1.618 2.873 1.440 1.057 2.433 2.321 1.956 1.852 0.389 0.139 -0.212 3
-0.094 -0.788 -1.619 -2.215 -0.101 0.403 0.382 1.226 1.239 1.588 4.154 1.532 5.724 3.114 4.338 3.466 3.718 1.589 1.063 0.998 1.606 1
-0.814 0.686 0.558 0.495 0.490 -0.668 0.814 2.728 2.663 2.142 4.709 5.863 4.920 3.633 3.641 3.228 1.403 0.983 1.700 0.975 -0.015 1
-1.131 -0.932 0.380 1.460 2.455 3.202 3.573 3.976 3.444 1.360 2.922 0.673 1.510 0.861 0.960 0.728 -1.209 0.644 -0.148 0.536 0.944 3
-1.578 -1.510 3.846 2.412 0.150 1.897 3.903 6.238 5.531 5.271 2.016 3.547 -0.094 -0.331 0.468 2.612 0.236 0.248 0.040 -0.743 -0.572 3
-0.218 -0.684 0.655 -0.368 -0.701 -1.352 -0.214 -1.321 0.347 0.799 -0.337 3.096 3.710 3.436 5.869 5.599 6.030 4.318 2.171 1.883 0.632 1
0.211 -0.077 0.218 0.387 -1.205 2.124 -1.903 -2.594 -0.451 0.668 2.862 1.944 3.341 4.388 3.092 4.706 2.805 4.017 1.652 2.371 -1.028 3
0.560 1.427 -0.594 1.465 0.251 2.736 1.785 2.479 0.725 1.740 4.171 1.447 1.585 1.327 2.325 4.276 2.909 0.079 2.329 2.999 0.904 3
0.021 -0.278 -0.639 0.375 0.318 1.394 0.485 0.603 1.791 1.010 0.713 0.808 4.135 3.980 5.112 4.876 4.370 2.490 4.333 3.236 -0.081 1
0.767 -1.381 -0.591 -1.066 1.295 0.264 0.343 2.770 2.751 4.281 5.493 6.113 5.641 4.368 3.503 1.431 3.237 -1.465 0.677 -1.836 0.929 2
0.889 1.696 1.251 -0.251 1.716 1.463 4.349 2.624 2.686 3.189 0.318 1.273 1.659 1.964 1.242 3.858 3.653 4.623 2.172 1.679 0.107 3
-1.384 0.152 0.581 0.815 1.281 -0.618 0.336 1.254 -0.417 -0.144 1.119 1.659 2.341 4.443 4.547 5.174 5.198 4.819 4.014 2.954 -0.168 1
0.038 0.500 -1.245 -0.490 1.847 1.531 3.070 2.213 4.530 4.551 4.695 5.700 1.354 1.873 2.347 0.076 0.867 0.183 -0.220 -1.316 0.578 2
-1.620 -1.379 1.430 0.836 -0.818 1.994 3.556 3.266 4.447 4.228 6.270 4.353 3.156 1.977 2.304 0.654 1.108 -0.420 -0.133 0.708 -1.088 2
-0.069 -1.819 -0.373 0.339 0.981 -1.127 2.638 3.287 1.643 2.392 4.981 5.363 5.092 4.682 4.318 3.488 2.397 0.967 1.125 1.774 -0.620 1
-0.880 0.779 0.121 0.356 -0.914 -0.050 2.691 0.417 1.587 3.857 3.195 5.518 4.237 1.289 2.420 4.165 2.563 1.225 1.934 0.547 0.610 1
-0.964 -0.410 0.095 0.813 1.163 1.440 2.042 3.004 4.713 2.849 6.177 4.310 3.831 4.714 3.708 0.881 1.643 -0.163 -1.178 -0.023 1.683 2
1.430 1.218 1.981 0.425 -1.507 0.301 0.408 2.327 2.038 3.747 4.928 5.700 5.205 4.592 3.542 2.875 2.319 0.655 0.934 0.875 -0.710 1
0.909 -0.840 1.897 1.239 1.376 0.736 0.143 2.925 1.811 2.816 5.825 5.129 3.522 4.797 4.041 2.636 -0.828 -0.088 1.826 1.134 0.453 2
0.413 2.819 -0.234 1.353 1.371 2.735 4.085 3.941 6.076 4.926 4.805 2.914 2.055 1.231 1.351 1.325 1.197 1.067 0.337 -1.027 0.222 2
-1.445 -0.151 1.242 -0.673 0.024 -0.536 2.150 -0.480 1.537 2.157 1.434 3.635 4.053 4.457 5.029 5.291 2.734 3.579 1.722 2.076 -0.132 1
0.351 1.597 -0.314 0.703 2.123 3.172 2.464 6.057 2.299 6.074 3.175 4.842 1.733 1.879 2.305 1.493 -0.278 -1.518 0.390 0.933 2.505 2
1.228 0.097 1.626 0.645 -0.204 -2.250 1.513 -2.012 0.297 1.190 0.498 1.539 3.557 6.150 5.844 7.246 4.320 5.592 3.565 1.998 0.795 1
0.336 -1.849 -0.244 2.330 -2.077 0.220 -0.666 -1.633 1.365 -0.226 2.519 2.428 3.251 2.790 5.945 5.560 4.596 3.921 3.904 2.637 2.156 3
0.042 -0.906 0.253 0.303 0.116 0.881 1.214 2.145 2.628 1.668 1.144 1.348 1.740 1.586 2.720 4.543 3.147 3.627 2.050 2.399 3.262 3
0.312 -0.504 -0.657 0.595 -0.670 1.109 1.520 1.699 0.416 1.355 0.794 2.930 0.759 3.782 2.463 4.727 2.951 3.647 0.874 2.107 1.381 3
0.890 0.661 0.617 0.489 0.490 0.905 1.760 -1.104 1.045 -1.195 1.639 1.938 4.060 3.472 3.342 6.275 4.019 4.022 0.375 1.954 0.568 3
-0.697 -1.964 0.490 -0.349 -0.565 -0.609 0.189 0.958 3.213 1.131 2.207 3.821 2.826 3.186 4.064 4.706 3.806 3.090 1.294 1.909 0.424 1
0.911 1.335 -0.627 -1.503 -0.362 -0.417 0.222 1.406 1.347 2.789 3.770 3.020 4.214 3.876 2.836 2.462 2.160 1.213 1.834 1.125 0.099 1
1.761 0.456 -0.281 -0.898 2.269 1.037 4.487 2.554 3.390 3.694 4.403 4.884 5.128 4.641 1.158 3.764 0.656 -0.676 2.182 -0.542 -1.803 2
-2.027 1.937 1.416 1.763 1.636 3.257 4.770 4.148 4.349 3.235 1.776 1.622 3.725 3.802 1.606 1.343 1.222 1.030 0.236 -1.349 1.305 3
0.799 0.661 0.539 0.571 -1.722 -0.438 0.672 1.201 2.633 0.618 0.693 4.102 3.183 4.679 4.726 6.027 4.330 2.988 1.647 0.480 0.745 1
-0.404 1.643 1.228 0.863 2.877 3.540 4.646 5.474 5.109 2.306 3.213 1.492 1.270 0.519 -0.914 0.492 0.749 0.683 -0.680 -0.145 -0.107 2
0.441 -0.495 -0.731 0.848 0.785 0.600 2.053 2.346 2.647 4.283 2.495 1.990 3.697 3.475 1.591 0.514 0.964 -0.851 -0.387 1.441 0.888 2
1.703 0.482 0.168 1.211 0.991 3.235 2.444 4.029 3.866 2.644 5.055 3.271 3.312 1.996 2.035 0.191 1.075 -0.334 0.230 -0.680 0.221 2
-0.023 -0.606 1.266 0.062 0.177 2.635 -0.146 1.058 2.761 0.875 2.521 1.752 1.609 2.772 2.075 3.028 1.963 3.713 1.756 3.015 0.903 3
-0.881 -0.351 1.601 1.080 3.190 1.202 1.025 2.829 2.417 0.326 3.166 0.508 -1.348 0.967 3.452 2.688 0.699 1.866 2.012 2.147 2.141 3
0.571 -1.351 2.043 -2.149 -1.425 0.795 0.760 1.219 2.058 3.057 4.334 5.570 4.753 5.948 3.283 2.950 0.993 0.859 1.341 0.786 0.545 1
0.667 0.173 0.155 0.499 2.904 3.876 5.069 4.145 5.136 2.332 2.941 2.005 3.423 -0.027 0.224 2.536 -0.307 0.731 0.866 2.890 -0.487 3
-0.456 -1.373 -0.126 2.545 1.270 3.776 3.374 6.871 5.202 4.492 4.426 5.053 3.483 2.010 -1.255 1.137 -1.079 -1.246 1.749 -2.274 1.817 2
1.821 -0.239 -1.925 -0.922 -1.627 -0.346 0.309 1.204 0.213 -0.292 1.533 1.059 1.615 4.808 3.664 4.850 5.555 4.170 2.908 0.525 0.594 1
-0.078 -1.061 1.646 -0.597 2.840 1.487 2.195 3.347 3.060 3.908 3.852 3.394 4.049 2.448 1.107 1.865 -0.310 0.844 -1.045 -0.451 -0.383 2
-0.471 -0.157 0.050 -0.871 -0.824 1.709 2.057 3.245 3.430 4.676 5.575 5.695 3.999 2.143 1.772 1.129 0.203 -0.720 0.912 0.421 -0.012 2
-0.152 0.581 0.237 1.440 -0.547 0.220 2.339 3.580 3.926 5.060 4.128 3.778 3.726 1.547 1.909 0.188 0.617 1.351 -0.480 -0.605 -0.413 2
0.254 -0.076 -0.869 0.600 0.852 2.296 1.671 2.268 4.431 4.099 4.188 4.427 3.749 0.554 1.116 1.041 1.701 -0.600 0.233 0.406 -0.637 2
-0.550 0.987 0.243 2.256 0.951 1.791 1.898 4.251 4.554 6.833 3.608 2.636 6.388 1.904 2.247 0.927 -0.033 0.704 -0.376 -0.497 1.112 2
-0.126 -0.149 0.762 1.234 -0.461 0.082 1.158 0.841 1.865 0.103 0.948 3.262 4.407 4.085 4.291 6.182 4.235 3.124 2.574 2.147 0.574 1
-1.419 -1.251 0.852 0.637 0.619 1.957 2.009 4.151 3.625 4.697 4.885 6.153 3.993 1.932 1.867 -0.816 0.872 -0.345 1.087 -0.738 1.311 2
1.197 -0.217 1.082 -0.263 2.527 1.911 4.694 2.816 2.774 1.983 1.802 1.670 3.623 -0.078 1.175 2.677 1.766 0.514 2.599 -0.667 0.287 3
-0.191 1.461 2.277 1.934 1.831 3.219 4.716 5.184 4.099 4.162 4.862 0.287 1.487 -0.452 1.971 1.573 1.585 0.077 1.502 0.881 0.129 3
0.382 -0.920 1.422 -0.508 2.915 2.918 0.897 2.939 2.130 0.897 2.377 2.788 2.732 1.768 3.939 5.499 3.590 1.917 0.634 1.190 0.411 3
-0.253 -0.387 0.151 1.228 -1.588 2.186 1.275 2.395 1.612 4.067 4.934 5.946 3.262 4.695 1.515 4.231 3.256 1.072 0.687 0.048 0.493 1
0.528 -0.653 0.963 2.107 2.960 2.738 3.848 5.559 2.408 4.076 3.193 1.606 1.578 0.684 0.296 1.052 1.501 1.288 0.521 -0.937 -0.534 2
-1.059 0.545 -1.355 -0.366 3.006 -0.906 0.503 1.339 -1.386 -0.679 2.260 1.798 2.763 4.332 3.970 5.202 5.355 2.069 2.432 2.239 4.470 1
0.114 0.110 0.083 2.780 2.390 1.440 2.363 4.679 2.017 1.961 0.729 1.559 3.521 2.166 3.104 3.737 1.973 2.962 2.035 1.937 0.175 3
-0.753 -1.518 1.169 0.080 -0.198 0.554 1.898 0.413 2.281 3.258 2.657 5.313 5.088 3.493 3.290 4.574 1.215 1.817 1.236 -0.255 -0.816 1
0.927 0.040 -0.882 -0.695 0.886 -0.074 1.205 3.837 3.374 3.458 6.348 2.729 4.867 0.990 1.984 2.800 1.532 1.221 0.986 -1.019 0.087 2
-0.343 0.603 -0.997 2.533 0.843 -0.593 2.149 -0.708 0.787 2.203 2.719 0.274 1.493 2.299 4.908 5.275 4.378 3.838 2.002 1.604 1.184 3
0.220 -0.436 -0.234 0.219 0.797 1.381 2.489 2.356 4.447 3.637 1.003 2.566 1.905 1.586 3.077 0.902 3.052 1.853 2.381 0.122 1.837 3
-0.305 -0.382 -0.618 1.136 2.202 1.628 1.413 2.590 3.468 2.204 2.893 2.570 1.285 2.052 3.866 2.985 2.326 1.519 1.918 2.026 1.494 3
-0.544 0.426 0.011 0.855 1.309 2.266 3.669 2.129 4.208 2.482 4.603 5.941 5.155 2.653 2.587 0.045 0.124 0.391 1.395 0.787 0.892 2
-0.231 -2.727 1.372 0.245 0.758 2.323 3.212 3.189 2.502 0.415 1.681 0.384 1.534 2.114 2.131 3.456 3.082 3.746 1.776 0.742 -0.578 3
